Ticket_ID,Priority_Level,inferred_severity,mismatch,mismatch_type,severity_delta,Resolution_Time_Hours,Satisfaction_Score,Issue_Category
TKT-114287,High,Medium,1,False Alarm,-1,30,4,Technical
TKT-114288,High,Low,1,False Alarm,-2,9,5,Technical
TKT-114289,Medium,Low,1,False Alarm,-1,19,5,Technical
TKT-114290,Critical,Low,1,False Alarm,-3,11,4,Technical
TKT-114291,Medium,Medium,0,Consistent,0,120,1,Billing
TKT-114292,Low,Low,0,Consistent,0,11,5,Technical
TKT-114293,Low,Medium,1,Hidden Crisis,1,47,5,Technical
TKT-114294,Medium,Low,1,False Alarm,-1,12,3,General Inquiry
TKT-114295,Medium,Low,1,False Alarm,-1,120,4,Account
TKT-114296,High,Low,1,False Alarm,-2,8,5,Fraud
TKT-114297,Low,Low,0,Consistent,0,108,4,Account
TKT-114298,Medium,Low,1,False Alarm,-1,5,4,Billing
TKT-114299,Low,Low,0,Consistent,0,65,5,General Inquiry
TKT-114300,Medium,Low,1,False Alarm,-1,14,5,Account
TKT-114301,Medium,Low,1,False Alarm,-1,70,4,Billing
TKT-114302,Low,Medium,1,Hidden Crisis,1,64,1,Technical
TKT-114303,Medium,Low,1,False Alarm,-1,76,5,Technical
TKT-114304,Low,Low,0,Consistent,0,33,5,Account
TKT-114305,Low,Low,0,Consistent,0,93,5,Account
TKT-114306,Medium,Medium,0,Consistent,0,63,5,Technical
TKT-114307,Low,Low,0,Consistent,0,54,5,Technical
TKT-114308,Medium,Low,1,False Alarm,-1,6,4,Account
TKT-114309,Critical,Low,1,False Alarm,-3,4,4,Fraud
TKT-114310,Low,Low,0,Consistent,0,24,4,Account
TKT-114311,Critical,Low,1,False Alarm,-3,26,3,Fraud
TKT-114312,Medium,Low,1,False Alarm,-1,3,5,Technical
TKT-114313,High,Medium,1,False Alarm,-1,5,4,Technical
TKT-114314,Medium,Medium,0,Consistent,0,66,3,Account
TKT-114315,Medium,Low,1,False Alarm,-1,9,3,Billing
TKT-114316,Medium,Low,1,False Alarm,-1,2,5,Technical
TKT-114317,Low,Low,0,Consistent,0,17,4,Technical
TKT-114318,Medium,Medium,0,Consistent,0,46,3,Technical
TKT-114319,Low,Low,0,Consistent,0,18,4,Billing
TKT-114320,High,Medium,1,False Alarm,-1,1,5,Technical
TKT-114321,Medium,Medium,0,Consistent,0,64,2,Billing
TKT-114322,Low,Low,0,Consistent,0,50,4,General Inquiry
TKT-114323,Medium,Low,1,False Alarm,-1,23,5,Billing
TKT-114324,Low,Low,0,Consistent,0,3,4,Account
TKT-114325,Low,Low,0,Consistent,0,35,4,General Inquiry
TKT-114326,Critical,Low,1,False Alarm,-3,1,4,Technical
TKT-114327,Medium,Medium,0,Consistent,0,112,2,Billing
TKT-114328,Medium,Low,1,False Alarm,-1,120,4,Billing
TKT-114329,High,Low,1,False Alarm,-2,48,2,Billing
TKT-114330,High,Low,1,False Alarm,-2,25,5,General Inquiry
TKT-114331,Low,Low,0,Consistent,0,77,4,General Inquiry
TKT-114332,High,Medium,1,False Alarm,-1,33,4,Technical
TKT-114333,Medium,Low,1,False Alarm,-1,10,4,General Inquiry
TKT-114334,Medium,Low,1,False Alarm,-1,24,5,Technical
TKT-114335,Medium,Low,1,False Alarm,-1,62,4,Billing
TKT-114336,Low,Medium,1,Hidden Crisis,1,120,1,Billing
TKT-114337,Critical,Low,1,False Alarm,-3,3,3,Fraud
TKT-114338,Medium,Low,1,False Alarm,-1,4,3,Billing
TKT-114339,Low,Low,0,Consistent,0,9,5,Account
TKT-114340,High,Low,1,False Alarm,-2,1,4,Technical
TKT-114341,Medium,Low,1,False Alarm,-1,26,4,General Inquiry
TKT-114342,Low,Low,0,Consistent,0,80,3,Technical
TKT-114343,High,Low,1,False Alarm,-2,11,4,Technical
TKT-114344,Medium,Low,1,False Alarm,-1,120,3,General Inquiry
TKT-114345,Medium,Medium,0,Consistent,0,50,5,Technical
TKT-114346,Medium,Low,1,False Alarm,-1,29,4,Account
TKT-114347,Low,Medium,1,Hidden Crisis,1,91,5,Technical
TKT-114348,Low,Low,0,Consistent,0,2,4,Technical
TKT-114349,Critical,Medium,1,False Alarm,-2,43,5,Technical
TKT-114350,Low,Low,0,Consistent,0,15,3,Account
TKT-114351,Critical,Low,1,False Alarm,-3,9,4,Fraud
TKT-114352,Medium,Low,1,False Alarm,-1,62,4,Billing
TKT-114353,Medium,Medium,0,Consistent,0,76,1,Billing
TKT-114354,Critical,Low,1,False Alarm,-3,4,4,Fraud
TKT-114355,Medium,Low,1,False Alarm,-1,11,3,Technical
TKT-114356,Low,Medium,1,Hidden Crisis,1,27,2,Billing
TKT-114357,Low,Low,0,Consistent,0,50,2,Technical
TKT-114358,Critical,Low,1,False Alarm,-3,6,3,Technical
TKT-114359,Medium,Low,1,False Alarm,-1,8,5,Account
TKT-114360,Low,Medium,1,Hidden Crisis,1,90,5,Billing
TKT-114361,Low,Low,0,Consistent,0,23,3,Billing
TKT-114362,Low,Low,0,Consistent,0,81,3,Billing
TKT-114363,Low,Medium,1,Hidden Crisis,1,10,1,Billing
TKT-114364,Medium,Low,1,False Alarm,-1,21,5,Technical
TKT-114365,Medium,Low,1,False Alarm,-1,36,2,Billing
TKT-114366,High,Low,1,False Alarm,-2,11,3,Technical
TKT-114367,Critical,Low,1,False Alarm,-3,3,1,Fraud
TKT-114368,Low,Low,0,Consistent,0,25,4,Technical
TKT-114369,Low,Low,0,Consistent,0,120,5,General Inquiry
TKT-114370,Medium,Low,1,False Alarm,-1,71,4,Billing
TKT-114371,Low,Low,0,Consistent,0,14,4,General Inquiry
TKT-114372,Low,Low,0,Consistent,0,79,5,General Inquiry
TKT-114373,High,Low,1,False Alarm,-2,18,4,Technical
TKT-114374,Low,Low,0,Consistent,0,9,5,General Inquiry
TKT-114375,Medium,Low,1,False Alarm,-1,35,1,Billing
TKT-114376,Low,Low,0,Consistent,0,120,5,General Inquiry
TKT-114377,High,Low,1,False Alarm,-2,2,4,Technical
TKT-114378,Medium,Low,1,False Alarm,-1,17,4,General Inquiry
TKT-114379,High,Low,1,False Alarm,-2,25,4,Billing
TKT-114380,Medium,Low,1,False Alarm,-1,1,4,Technical
TKT-114381,Medium,Medium,0,Consistent,0,25,2,Billing
TKT-114382,Low,Low,0,Consistent,0,27,1,General Inquiry
TKT-114383,Low,Low,0,Consistent,0,45,4,Billing
TKT-114384,Medium,Low,1,False Alarm,-1,80,4,Technical
TKT-114385,Low,Low,0,Consistent,0,31,3,General Inquiry
TKT-114386,Low,Low,0,Consistent,0,108,3,Billing
TKT-114387,Low,Low,0,Consistent,0,7,3,Technical
TKT-114388,Medium,Medium,0,Consistent,0,29,2,Billing
TKT-114389,Low,Low,0,Consistent,0,4,5,General Inquiry
TKT-114390,Medium,Low,1,False Alarm,-1,19,4,General Inquiry
TKT-114391,Medium,Low,1,False Alarm,-1,6,4,Billing
TKT-114392,Low,Medium,1,Hidden Crisis,1,119,5,Technical
TKT-114393,Low,Low,0,Consistent,0,2,5,Account
TKT-114394,Low,Low,0,Consistent,0,12,5,Billing
TKT-114395,Medium,Low,1,False Alarm,-1,12,4,Account
TKT-114396,Medium,Medium,0,Consistent,0,120,1,General Inquiry
TKT-114397,High,Low,1,False Alarm,-2,11,5,Technical
TKT-114398,Medium,Low,1,False Alarm,-1,2,5,Technical
TKT-114399,Medium,Low,1,False Alarm,-1,10,4,Technical
TKT-114400,Critical,Low,1,False Alarm,-3,26,5,Technical
TKT-114401,Low,Low,0,Consistent,0,68,4,Billing
TKT-114402,Critical,Low,1,False Alarm,-3,1,4,Technical
TKT-114403,Low,Medium,1,Hidden Crisis,1,67,1,Technical
TKT-114404,Low,Low,0,Consistent,0,7,4,General Inquiry
TKT-114405,High,Low,1,False Alarm,-2,25,4,Account
TKT-114406,Medium,Low,1,False Alarm,-1,4,2,Technical
TKT-114407,Medium,Low,1,False Alarm,-1,10,5,General Inquiry
TKT-114408,Medium,Medium,0,Consistent,0,47,3,Billing
TKT-114409,Medium,Low,1,False Alarm,-1,22,2,General Inquiry
TKT-114410,Medium,Low,1,False Alarm,-1,47,2,Account
TKT-114411,Critical,Medium,1,False Alarm,-2,41,4,Technical
TKT-114412,Medium,Low,1,False Alarm,-1,1,5,Billing
TKT-114413,Medium,Low,1,False Alarm,-1,28,5,Technical
TKT-114414,High,Low,1,False Alarm,-2,4,2,Billing
TKT-114415,Medium,Low,1,False Alarm,-1,14,5,Account
TKT-114416,Low,Low,0,Consistent,0,34,4,Technical
TKT-114417,Medium,Low,1,False Alarm,-1,117,5,Account
TKT-114418,Medium,Low,1,False Alarm,-1,120,4,General Inquiry
TKT-114419,High,Low,1,False Alarm,-2,53,4,Billing
TKT-114420,High,Low,1,False Alarm,-2,23,5,Technical
TKT-114421,Low,Low,0,Consistent,0,49,5,Account
TKT-114422,Medium,Low,1,False Alarm,-1,120,4,Billing
TKT-114423,Medium,Low,1,False Alarm,-1,20,4,Account
TKT-114424,Low,Low,0,Consistent,0,56,1,Account
TKT-114425,Low,Low,0,Consistent,0,24,3,Billing
TKT-114426,High,Low,1,False Alarm,-2,1,5,Account
TKT-114427,Low,Low,0,Consistent,0,60,5,General Inquiry
TKT-114428,Low,Low,0,Consistent,0,18,4,Account
TKT-114429,Medium,Medium,0,Consistent,0,77,5,Technical
TKT-114430,Low,Low,0,Consistent,0,6,5,Account
TKT-114431,Low,Medium,1,Hidden Crisis,1,59,4,Technical
TKT-114432,Low,Medium,1,Hidden Crisis,1,14,4,Billing
TKT-114433,Medium,Low,1,False Alarm,-1,57,5,Account
TKT-114434,Medium,Low,1,False Alarm,-1,105,4,General Inquiry
TKT-114435,High,Medium,1,False Alarm,-1,80,5,Technical
TKT-114436,Low,Low,0,Consistent,0,115,5,Account
TKT-114437,High,Low,1,False Alarm,-2,52,5,Technical
TKT-114438,Low,Low,0,Consistent,0,45,4,Technical
TKT-114439,Low,Low,0,Consistent,0,99,4,General Inquiry
TKT-114440,Low,Low,0,Consistent,0,120,5,Account
TKT-114441,Medium,Low,1,False Alarm,-1,15,3,General Inquiry
TKT-114442,Low,Low,0,Consistent,0,2,5,General Inquiry
TKT-114443,Low,Low,0,Consistent,0,3,5,Billing
TKT-114444,Low,Low,0,Consistent,0,15,4,Account
TKT-114445,Medium,Medium,0,Consistent,0,62,2,General Inquiry
TKT-114446,Medium,Low,1,False Alarm,-1,103,5,Account
TKT-114447,High,Medium,1,False Alarm,-1,120,4,Technical
TKT-114448,Critical,Low,1,False Alarm,-3,11,5,Technical
TKT-114449,Low,Medium,1,Hidden Crisis,1,55,3,Technical
TKT-114450,Low,Medium,1,Hidden Crisis,1,120,5,Technical
TKT-114451,Medium,Low,1,False Alarm,-1,120,4,General Inquiry
TKT-114452,Medium,Low,1,False Alarm,-1,20,4,Billing
TKT-114453,Low,Medium,1,Hidden Crisis,1,38,5,Account
TKT-114454,High,Low,1,False Alarm,-2,2,1,Billing
TKT-114455,Low,Medium,1,Hidden Crisis,1,51,5,Billing
TKT-114456,Medium,Low,1,False Alarm,-1,6,2,Billing
TKT-114457,High,Low,1,False Alarm,-2,1,5,Technical
TKT-114458,Medium,Low,1,False Alarm,-1,39,2,Billing
TKT-114459,Medium,Low,1,False Alarm,-1,3,5,Billing
TKT-114460,Low,Low,0,Consistent,0,96,5,General Inquiry
TKT-114461,Medium,Medium,0,Consistent,0,120,1,General Inquiry
TKT-114462,High,Medium,1,False Alarm,-1,29,5,Technical
TKT-114463,Medium,Low,1,False Alarm,-1,52,3,Billing
TKT-114464,High,Low,1,False Alarm,-2,1,4,Technical
TKT-114465,Low,Medium,1,Hidden Crisis,1,47,4,Technical
TKT-114466,High,Low,1,False Alarm,-2,32,5,Technical
TKT-114467,High,Low,1,False Alarm,-2,51,1,Technical
TKT-114468,Low,Low,0,Consistent,0,10,5,Account
TKT-114469,Critical,Low,1,False Alarm,-3,9,5,Fraud
TKT-114470,Medium,Low,1,False Alarm,-1,42,4,Billing
TKT-114471,Medium,Low,1,False Alarm,-1,94,3,Account
TKT-114472,Low,Low,0,Consistent,0,52,2,Billing
TKT-114473,Low,Low,0,Consistent,0,120,5,General Inquiry
TKT-114474,Medium,Low,1,False Alarm,-1,48,2,Billing
TKT-114475,Low,Low,0,Consistent,0,21,5,Account
TKT-114476,Low,Medium,1,Hidden Crisis,1,110,1,Account
TKT-114477,Medium,Low,1,False Alarm,-1,23,2,Technical
TKT-114478,Medium,Medium,0,Consistent,0,33,4,Technical
TKT-114479,Medium,Low,1,False Alarm,-1,120,3,Billing
TKT-114480,Low,Medium,1,Hidden Crisis,1,3,1,Billing
TKT-114481,Medium,Low,1,False Alarm,-1,16,5,General Inquiry
TKT-114482,Medium,Medium,0,Consistent,0,72,5,Technical
TKT-114483,Critical,Low,1,False Alarm,-3,11,5,Technical
TKT-114484,Low,Low,0,Consistent,0,48,5,Account
TKT-114485,Low,Low,0,Consistent,0,3,2,Account
TKT-114486,Low,Low,0,Consistent,0,12,4,General Inquiry
TKT-114487,Low,Low,0,Consistent,0,57,5,General Inquiry
TKT-114488,Low,Low,0,Consistent,0,6,2,Billing
TKT-114489,Medium,Low,1,False Alarm,-1,76,4,Account
TKT-114490,Low,Low,0,Consistent,0,2,5,Billing
TKT-114491,High,Low,1,False Alarm,-2,4,4,Technical
TKT-114492,Critical,Low,1,False Alarm,-3,18,4,Technical
TKT-114493,High,Low,1,False Alarm,-2,33,4,General Inquiry
TKT-114494,Medium,Low,1,False Alarm,-1,24,5,Billing
TKT-114495,Critical,Medium,1,False Alarm,-2,10,4,Technical
TKT-114496,Medium,Low,1,False Alarm,-1,24,4,Technical
TKT-114497,Low,Medium,1,Hidden Crisis,1,84,2,Billing
TKT-114498,High,Low,1,False Alarm,-2,24,2,General Inquiry
TKT-114499,Medium,Medium,0,Consistent,0,29,5,Technical
TKT-114500,Low,Low,0,Consistent,0,61,5,Account
TKT-114501,Medium,Medium,0,Consistent,0,52,5,Account
TKT-114502,High,Low,1,False Alarm,-2,22,5,Technical
TKT-114503,Low,Low,0,Consistent,0,27,2,General Inquiry
TKT-114504,Low,Low,0,Consistent,0,71,5,General Inquiry
TKT-114505,Low,Low,0,Consistent,0,43,5,Account
TKT-114506,High,Low,1,False Alarm,-2,43,2,General Inquiry
TKT-114507,Medium,Low,1,False Alarm,-1,10,4,General Inquiry
TKT-114508,Low,Medium,1,Hidden Crisis,1,94,5,Technical
TKT-114509,Medium,Low,1,False Alarm,-1,11,5,Account
TKT-114510,Low,Low,0,Consistent,0,28,5,Technical
TKT-114511,Medium,Medium,0,Consistent,0,17,1,Technical
TKT-114512,Medium,Low,1,False Alarm,-1,11,5,General Inquiry
TKT-114513,Medium,Low,1,False Alarm,-1,64,5,General Inquiry
TKT-114514,Medium,Low,1,False Alarm,-1,107,4,Billing
TKT-114515,Low,Low,0,Consistent,0,24,4,Technical
TKT-114516,Medium,Low,1,False Alarm,-1,50,5,Technical
TKT-114517,Medium,Low,1,False Alarm,-1,93,3,Account
TKT-114518,Low,Low,0,Consistent,0,21,4,Account
TKT-114519,Medium,Low,1,False Alarm,-1,87,4,Billing
TKT-114520,Low,Low,0,Consistent,0,23,4,Account
TKT-114521,Medium,Medium,0,Consistent,0,23,3,Technical
TKT-114522,Medium,Medium,0,Consistent,0,74,4,Technical
TKT-114523,Low,Low,0,Consistent,0,24,4,Billing
TKT-114524,Medium,Medium,0,Consistent,0,108,1,Billing
TKT-114525,Low,Medium,1,Hidden Crisis,1,68,5,Billing
TKT-114526,Medium,Low,1,False Alarm,-1,32,5,Account
TKT-114527,Medium,Low,1,False Alarm,-1,20,5,Account
TKT-114528,Low,Low,0,Consistent,0,17,3,Billing
TKT-114529,Medium,Low,1,False Alarm,-1,9,3,Account
TKT-114530,Critical,Low,1,False Alarm,-3,1,4,Technical
TKT-114531,Medium,Low,1,False Alarm,-1,30,2,Technical
TKT-114532,High,Low,1,False Alarm,-2,15,4,Fraud
TKT-114533,Medium,Low,1,False Alarm,-1,11,4,General Inquiry
TKT-114534,Medium,Medium,0,Consistent,0,111,4,Technical
TKT-114535,Low,Low,0,Consistent,0,85,5,Billing
TKT-114536,High,Low,1,False Alarm,-2,5,4,General Inquiry
TKT-114537,High,Low,1,False Alarm,-2,53,4,Technical
TKT-114538,High,Low,1,False Alarm,-2,15,4,Technical
TKT-114539,Low,Low,0,Consistent,0,52,5,Account
TKT-114540,Low,Medium,1,Hidden Crisis,1,33,5,Technical
TKT-114541,Medium,Low,1,False Alarm,-1,41,4,General Inquiry
TKT-114542,Medium,Low,1,False Alarm,-1,3,5,Technical
TKT-114543,Critical,Low,1,False Alarm,-3,1,2,Technical
TKT-114544,Medium,Low,1,False Alarm,-1,22,4,Technical
TKT-114545,Low,Medium,1,Hidden Crisis,1,18,2,Technical
TKT-114546,Low,Medium,1,Hidden Crisis,1,120,1,Billing
TKT-114547,Medium,Low,1,False Alarm,-1,62,5,Account
TKT-114548,Medium,Medium,0,Consistent,0,8,4,Billing
TKT-114549,High,Low,1,False Alarm,-2,7,3,Billing
TKT-114550,High,Low,1,False Alarm,-2,2,5,Technical
TKT-114551,Low,Medium,1,Hidden Crisis,1,80,2,Technical
TKT-114552,Low,Low,0,Consistent,0,19,5,Account
TKT-114553,Low,Low,0,Consistent,0,16,4,Billing
TKT-114554,Low,Medium,1,Hidden Crisis,1,73,4,Technical
TKT-114555,Low,Low,0,Consistent,0,21,1,Account
TKT-114556,Medium,Low,1,False Alarm,-1,46,4,Technical
TKT-114557,Low,Low,0,Consistent,0,5,4,General Inquiry
TKT-114558,Medium,Low,1,False Alarm,-1,94,5,General Inquiry
TKT-114559,Low,Low,0,Consistent,0,27,3,Billing
TKT-114560,Low,Low,0,Consistent,0,9,4,General Inquiry
TKT-114561,High,Low,1,False Alarm,-2,24,4,Technical
TKT-114562,Low,Medium,1,Hidden Crisis,1,28,5,Technical
TKT-114563,Low,Low,0,Consistent,0,15,5,Account
TKT-114564,Low,Low,0,Consistent,0,69,4,Account
TKT-114565,Low,Low,0,Consistent,0,44,5,General Inquiry
TKT-114566,Medium,Low,1,False Alarm,-1,120,5,Account
TKT-114567,High,Low,1,False Alarm,-2,6,4,Technical
TKT-114568,Medium,Medium,0,Consistent,0,42,3,Technical
TKT-114569,Medium,Low,1,False Alarm,-1,21,4,Technical
TKT-114570,Medium,Low,1,False Alarm,-1,29,4,Account
TKT-114571,Critical,Medium,1,False Alarm,-2,24,1,Technical
TKT-114572,Medium,Low,1,False Alarm,-1,30,5,General Inquiry
TKT-114573,High,Low,1,False Alarm,-2,15,4,Technical
TKT-114574,Low,Medium,1,Hidden Crisis,1,90,2,Billing
TKT-114575,High,Medium,1,False Alarm,-1,72,4,Technical
TKT-114576,Low,Low,0,Consistent,0,72,4,Account
TKT-114577,Low,Low,0,Consistent,0,3,5,General Inquiry
TKT-114578,Low,Medium,1,Hidden Crisis,1,21,2,Billing
TKT-114579,Low,Low,0,Consistent,0,120,4,Account
TKT-114580,Medium,Low,1,False Alarm,-1,38,4,Billing
TKT-114581,High,Low,1,False Alarm,-2,61,5,General Inquiry
TKT-114582,Medium,Medium,0,Consistent,0,99,5,Technical
TKT-114583,Low,Low,0,Consistent,0,3,2,Billing
TKT-114584,Medium,Low,1,False Alarm,-1,42,3,Billing
TKT-114585,Low,Low,0,Consistent,0,3,5,Account
TKT-114586,Medium,Medium,0,Consistent,0,45,5,Technical
TKT-114587,Low,Low,0,Consistent,0,102,4,General Inquiry
TKT-114588,Low,Low,0,Consistent,0,47,5,Account
TKT-114589,High,Low,1,False Alarm,-2,2,4,General Inquiry
TKT-114590,Medium,Low,1,False Alarm,-1,34,3,Billing
TKT-114591,Low,Medium,1,Hidden Crisis,1,120,2,Billing
TKT-114592,Medium,Low,1,False Alarm,-1,18,4,Account
TKT-114593,Low,Medium,1,Hidden Crisis,1,64,2,Billing
TKT-114594,Low,Medium,1,Hidden Crisis,1,118,5,Technical
TKT-114595,Medium,Medium,0,Consistent,0,120,5,Technical
TKT-114596,Low,Low,0,Consistent,0,60,3,Billing
TKT-114597,Low,Low,0,Consistent,0,8,4,Billing
TKT-114598,Low,Low,0,Consistent,0,12,5,General Inquiry
TKT-114599,Medium,Low,1,False Alarm,-1,102,4,Account
TKT-114600,Low,Low,0,Consistent,0,55,4,Billing
TKT-114601,Medium,Medium,0,Consistent,0,23,3,Billing
TKT-114602,Medium,Low,1,False Alarm,-1,4,2,General Inquiry
TKT-114603,Low,Low,0,Consistent,0,89,4,Technical
TKT-114604,High,Low,1,False Alarm,-2,29,1,Billing
TKT-114605,Low,Low,0,Consistent,0,3,4,General Inquiry
TKT-114606,High,Low,1,False Alarm,-2,10,2,Billing
TKT-114607,Low,Low,0,Consistent,0,6,4,General Inquiry
TKT-114608,Medium,Low,1,False Alarm,-1,2,5,Account
TKT-114609,High,Medium,1,False Alarm,-1,57,5,Technical
TKT-114610,Medium,Medium,0,Consistent,0,12,1,Billing
TKT-114611,Low,Low,0,Consistent,0,21,5,Technical
TKT-114612,Low,Low,0,Consistent,0,14,4,General Inquiry
TKT-114613,Medium,Low,1,False Alarm,-1,51,4,Technical
TKT-114614,Low,Low,0,Consistent,0,116,5,General Inquiry
TKT-114615,Low,Low,0,Consistent,0,4,4,General Inquiry
TKT-114616,Low,Low,0,Consistent,0,88,3,Billing
TKT-114617,Low,Low,0,Consistent,0,4,3,Billing
TKT-114618,High,Low,1,False Alarm,-2,16,2,Fraud
TKT-114619,Low,Low,0,Consistent,0,120,4,Account
TKT-114620,Low,Low,0,Consistent,0,120,5,Technical
TKT-114621,High,Medium,1,False Alarm,-1,29,4,Technical
TKT-114622,High,Low,1,False Alarm,-2,7,5,Account
TKT-114623,High,Medium,1,False Alarm,-1,105,2,Billing
TKT-114624,Medium,Low,1,False Alarm,-1,55,5,Technical
TKT-114625,Low,Medium,1,Hidden Crisis,1,63,2,Billing
TKT-114626,Medium,Low,1,False Alarm,-1,43,3,General Inquiry
TKT-114627,Low,Medium,1,Hidden Crisis,1,89,5,Billing
TKT-114628,Low,Low,0,Consistent,0,98,4,General Inquiry
TKT-114629,Low,Medium,1,Hidden Crisis,1,55,4,Technical
TKT-114630,Low,Low,0,Consistent,0,76,4,General Inquiry
TKT-114631,High,Low,1,False Alarm,-2,2,5,Technical
TKT-114632,Low,Low,0,Consistent,0,5,1,Billing
TKT-114633,Low,Low,0,Consistent,0,28,5,General Inquiry
TKT-114634,Medium,Low,1,False Alarm,-1,120,4,General Inquiry
TKT-114635,Medium,Low,1,False Alarm,-1,47,5,General Inquiry
TKT-114636,Medium,Medium,0,Consistent,0,44,3,Technical
TKT-114637,Medium,Low,1,False Alarm,-1,8,5,Account
TKT-114638,Medium,Low,1,False Alarm,-1,93,3,General Inquiry
TKT-114639,Medium,Low,1,False Alarm,-1,3,5,Billing
TKT-114640,Low,Medium,1,Hidden Crisis,1,50,5,Technical
TKT-114641,Medium,Medium,0,Consistent,0,120,2,Billing
TKT-114642,Medium,Medium,0,Consistent,0,120,2,Technical
TKT-114643,Medium,Low,1,False Alarm,-1,11,4,Technical
TKT-114644,Medium,Low,1,False Alarm,-1,15,1,Billing
TKT-114645,High,Low,1,False Alarm,-2,11,3,Account
TKT-114646,Medium,Low,1,False Alarm,-1,32,3,Billing
TKT-114647,Low,Low,0,Consistent,0,11,1,Billing
TKT-114648,High,Low,1,False Alarm,-2,26,4,General Inquiry
TKT-114649,High,Low,1,False Alarm,-2,42,5,Technical
TKT-114650,Low,Low,0,Consistent,0,78,5,General Inquiry
TKT-114651,Medium,Medium,0,Consistent,0,86,5,Account
TKT-114652,Medium,Low,1,False Alarm,-1,13,4,Technical
TKT-114653,Medium,Low,1,False Alarm,-1,71,3,Billing
TKT-114654,Low,Low,0,Consistent,0,38,5,General Inquiry
TKT-114655,Medium,Low,1,False Alarm,-1,16,4,Account
TKT-114656,Medium,Low,1,False Alarm,-1,73,5,Billing
TKT-114657,Medium,Low,1,False Alarm,-1,10,3,General Inquiry
TKT-114658,Low,Low,0,Consistent,0,79,5,Account
TKT-114659,Medium,Low,1,False Alarm,-1,31,3,Billing
TKT-114660,Low,Low,0,Consistent,0,7,4,Account
TKT-114661,Low,Medium,1,Hidden Crisis,1,47,5,Technical
TKT-114662,High,Low,1,False Alarm,-2,46,4,Technical
TKT-114663,Medium,Low,1,False Alarm,-1,115,4,General Inquiry
TKT-114664,Low,Low,0,Consistent,0,82,4,Account
TKT-114665,Medium,Low,1,False Alarm,-1,15,5,Technical
TKT-114666,Low,Low,0,Consistent,0,10,1,Billing
TKT-114667,Low,Low,0,Consistent,0,58,5,Account
TKT-114668,Medium,Low,1,False Alarm,-1,9,2,Billing
TKT-114669,Low,Low,0,Consistent,0,53,1,Billing
TKT-114670,Critical,Low,1,False Alarm,-3,3,3,Fraud
TKT-114671,Medium,Low,1,False Alarm,-1,48,2,Account
TKT-114672,High,Low,1,False Alarm,-2,8,4,Technical
TKT-114673,Medium,Low,1,False Alarm,-1,66,5,Account
TKT-114674,Low,Low,0,Consistent,0,9,4,Account
TKT-114675,Medium,Medium,0,Consistent,0,73,1,Account
TKT-114676,Medium,Low,1,False Alarm,-1,97,4,Technical
TKT-114677,Low,Low,0,Consistent,0,12,4,General Inquiry
TKT-114678,Medium,Low,1,False Alarm,-1,16,5,Account
TKT-114679,Low,Low,0,Consistent,0,120,5,Billing
TKT-114680,Medium,Low,1,False Alarm,-1,11,1,Account
TKT-114681,Medium,Low,1,False Alarm,-1,6,1,Billing
TKT-114682,Low,Medium,1,Hidden Crisis,1,50,5,Billing
TKT-114683,Low,Low,0,Consistent,0,19,3,General Inquiry
TKT-114684,Low,Low,0,Consistent,0,55,5,Account
TKT-114685,High,Low,1,False Alarm,-2,1,5,General Inquiry
TKT-114686,Low,Low,0,Consistent,0,120,4,General Inquiry
TKT-114687,Low,Low,0,Consistent,0,97,4,Technical
TKT-114688,Medium,Medium,0,Consistent,0,29,5,Technical
TKT-114689,Low,Low,0,Consistent,0,5,5,Billing
TKT-114690,Low,Low,0,Consistent,0,37,4,Account
TKT-114691,Low,Low,0,Consistent,0,79,4,General Inquiry
TKT-114692,Low,Low,0,Consistent,0,36,2,General Inquiry
TKT-114693,Medium,Medium,0,Consistent,0,49,2,Technical
TKT-114694,Medium,Low,1,False Alarm,-1,85,5,Account
TKT-114695,Medium,Low,1,False Alarm,-1,3,4,General Inquiry
TKT-114696,Low,Medium,1,Hidden Crisis,1,21,2,Billing
TKT-114697,High,Low,1,False Alarm,-2,10,3,Technical
TKT-114698,Medium,Low,1,False Alarm,-1,29,2,Account
TKT-114699,Low,Medium,1,Hidden Crisis,1,114,2,Billing
TKT-114700,Medium,Low,1,False Alarm,-1,3,4,Account
TKT-114701,Low,Low,0,Consistent,0,22,2,Billing
TKT-114702,Medium,Low,1,False Alarm,-1,5,3,Technical
TKT-114703,Low,Low,0,Consistent,0,34,3,Technical
TKT-114704,Medium,Low,1,False Alarm,-1,50,4,Technical
TKT-114705,High,Low,1,False Alarm,-2,9,4,Technical
TKT-114706,Medium,Medium,0,Consistent,0,60,4,Technical
TKT-114707,High,Low,1,False Alarm,-2,8,5,General Inquiry
TKT-114708,Medium,Low,1,False Alarm,-1,37,3,Billing
TKT-114709,Low,Low,0,Consistent,0,39,5,Account
TKT-114710,Low,Low,0,Consistent,0,113,3,Billing
TKT-114711,High,Low,1,False Alarm,-2,9,4,Account
